institution_id,district_tr,district_eng,institution_name,latitude,longitude,neighborhood_tr,neighborhood_eng,institution_type_tr,institution_type_eng,care_type
2702,Arnavutköy,Arnavutkoy,Şehit Er Savaş Koyun Parkı,41.1792029137636,28.702088457614,HARAÇÇI,HARACCI,Park,Park,genellestirilmis
2703,Bahçeli̇evler,Bahcelievler,Karadeniz Parkı,41.0105623180806,28.84255433428,KOCASİNAN MERKEZ,KOCASINAN MERKEZ,Park,Park,genellestirilmis
2704,Bahçeli̇evler,Bahcelievler,Karadeniz Parkı,41.0105623180806,28.84255433428,KOCASİNAN MERKEZ,KOCASINAN MERKEZ,Park,Park,genellestirilmis
2705,Tuzla,Tuzla,Nehir Parkı,40.8296284485289,29.3171582939458,İSTASYON,ISTASYON,Park,Park,genellestirilmis
2706,Beşi̇ktaş,Besiktas,Şeker Parkı,41.0712317366247,29.0269728866356,NİSBETİYE,NISBETIYE,Park,Park,genellestirilmis
2707,Sancaktepe,Sancaktepe,Tomurcuk Parkı,40.9857358595304,29.2485406984823,OSMANGAZİ,OSMANGAZI,Park,Park,genellestirilmis
2708,Kartal,Kartal,Saadettin Oral Parkı,40.8969792121355,29.1840077267496,PETROL İŞ,PETROL IS,Park,Park,genellestirilmis
2709,Esenyurt,Esenyurt,Havana Parkı,41.0573491808235,28.6748105769321,ESENKENT,ESENKENT,Park,Park,genellestirilmis
2710,Esenyurt,Esenyurt,Gümüş Sok. Parkı,41.0354432246275,28.6489180696314,İSTİKLAL,ISTIKLAL,Park,Park,genellestirilmis
2711,Arnavutköy,Arnavutkoy,Boyalık Parkı,41.2622274473536,28.6284642064988,BOYALIK,BOYALIK,Park,Park,genellestirilmis
2712,Eyüpsultan,Eyupsultan,Şehit Kubilay Parkı,41.042788727848,28.9231289529404,TOPÇULAR,TOPCULAR,Park,Park,genellestirilmis
2713,Eyüpsultan,Eyupsultan,Milli Egemenlik Parkı,41.03912823353,28.9357193768721,DEFTERDAR,DEFTERDAR,Park,Park,genellestirilmis
2714,Pendi̇k,Pendik,Sevgi Parkı,40.8849300578984,29.2672728858501,FEVZİ ÇAKMAK,FEVZI CAKMAK,Park,Park,genellestirilmis
2715,Pendi̇k,Pendik,Nene Hatun Parkı,40.8636216607109,29.2808427571927,GÜZELYALI,GUZELYALI,Park,Park,genellestirilmis
2716,Kartal,Kartal,Muş Sok. Parkı,40.9130208284298,29.1957705158864,SOĞANLIK YENİ,SOGANLIK YENI,Park,Park,genellestirilmis
2717,Kartal,Kartal,Eyüp İzmirli Spor Tesisleri ve Parkı,40.9034702068347,29.1954658294936,ESENTEPE,ESENTEPE,Park,Park,genellestirilmis
2718,Esenyurt,Esenyurt,Fatih Parkı,41.0302750036511,28.6796321943193,FATİH,FATIH,Park,Park,genellestirilmis
2719,Eyüpsultan,Eyupsultan,Kirazlı Yol Parkı,41.1832035418452,28.8765886323039,GÖKTÜRK MERKEZ,GOKTURK MERKEZ,Park,Park,genellestirilmis
2720,Eyüpsultan,Eyupsultan,Kaynak Sok. Parkı,41.1852064912536,28.8823731307391,GÖKTÜRK MERKEZ,GOKTURK MERKEZ,Park,Park,genellestirilmis
2721,Başakşehi̇r,Basaksehir,Ertuğrul Gazi Parkı,41.0982331672351,28.8035472978294,BAŞAK,BASAK,Park,Park,genellestirilmis
2722,Beykoz,Beykoz,Şehit Kom. Er Sinan Aydın Parkı,41.0845048855363,29.0795714123801,KAVACIK,KAVACIK,Park,Park,genellestirilmis
2723,Gazi̇osmanpaşa,Gaziosmanpasa,Rumeli Parkı,41.071017075094,28.8948227272424,HÜRRİYET,HURRIYET,Park,Park,genellestirilmis
2724,Ümrani̇ye,Umraniye,Yunus Emre Parkı,41.013865365895,29.0922660415675,ESENEVLER,ESENEVLER,Park,Park,genellestirilmis
2725,Arnavutköy,Arnavutkoy,Mehmet Akif Ersoy Parkı,41.1867764595626,28.7639601576133,YUNUS EMRE,YUNUS EMRE,Park,Park,genellestirilmis
2726,Ümrani̇ye,Umraniye,Ümit Parkı,41.0216535403723,29.1587048427613,ADEM YAVUZ,ADEM YAVUZ,Park,Park,genellestirilmis
2727,Ümrani̇ye,Umraniye,Sevgi Parkı,41.0155045077873,29.1283604699711,ÇAKMAK,CAKMAK,Park,Park,genellestirilmis
